word	similarity	expression
신뢰	0.9957637786865234	어렵다
켜지	0.9918264150619507	느리다
브라우저	0.9911984205245972	느리다
멈추	0.9908618927001953	느리다
표시	0.9886479377746582	느리다
가끔	0.9885326623916626	느리다
방전	0.9872915744781494	느리다
강제	0.9864921569824219	느리다
사용환경	0.9859045743942261	느리다
잠금	0.9858403205871582	느리다
꺼진상태	0.9854743480682373	느리다
웹서핑	0.9852038621902466	느리다
지속시간	0.9848382472991943	느리다
크롬	0.9844123125076294	느리다
퀵차	0.9835436344146729	느리다
gps	0.9834687113761902	느리다
높이	0.9832743406295776	느리다
따르	0.9829150438308716	느리다
실행	0.9828704595565796	느리다
변하	0.9827912449836731	느리다
저만그런가	0.9827001094818115	느리다
잘되다	0.9825053215026855	느리다
점이	0.9819650650024414	느리다
조절	0.9819283485412598	느리다
서핑	0.9819107055664062	느리다
주로	0.9817255735397339	느리다
그만큼	0.981717586517334	느리다
회전	0.9814883470535278	느리다
인식	0.9814183115959167	느리다
2a	0.9813265800476074	느리다
수명	0.9813035130500793	느리다
지5	0.9861440658569336	끌리다
갤7엣지	0.9838280081748962	끌리다
난	0.9815542101860046	끌리다
별로	0.98145592212677	끌리다
비슷	0.9781166911125183	끌리다
새로나온	0.9771850109100342	끌리다
s7엣지	0.9763356447219849	끌리다
6s플러스	0.9755789041519165	끌리다
너무크	0.9741342663764954	끌리다
나올	0.9741284847259521	끌리다
뭐가	0.9706476330757141	끌리다
이랑	0.9685921669006348	끌리다
보고	0.968501627445221	끌리다
갤6	0.9664708375930786	끌리다
갤s7	0.9643813371658325	끌리다
놋5	0.9632503390312195	끌리다
아이폰6	0.9629195928573608	끌리다
노트4	0.9609192609786987	끌리다
제일	0.9608340859413147	끌리다
굳히	0.9604440927505493	끌리다
s7플랫	0.9601784944534302	끌리다
사고	0.9598976373672485	끌리다
형	0.9585070013999939	끌리다
사야	0.9572612643241882	끌리다
플랫	0.956587553024292	끌리다
다음	0.9558866024017334	끌리다
솔직	0.9557900428771973	끌리다
g5냐	0.9554105997085571	끌리다
없나봐	0.955207884311676	끌리다
g5중	0.9551495909690857	끌리다
효율	0.9966849088668823	오래가다
오래	0.9953294992446899	오래가다
조루	0.9947004318237305	오래가다
탈착형	0.9932568073272705	오래가다
불만	0.9909769892692566	오래가다
신기	0.9906997680664062	오래가다
적응	0.9896117448806763	오래가다
편이	0.9894874095916748	오래가다
품질	0.9891745448112488	오래가다
의외	0.988544762134552	오래가다
체감	0.9885189533233643	오래가다
타임	0.9881270527839661	오래가다
최적화	0.9873062372207642	오래가다
개취	0.9871774315834045	오래가다
하드웨어	0.9868015646934509	오래가다
충분	0.9867172837257385	오래가다
중요	0.9866182804107666	오래가다
훌륭	0.9864248037338257	오래가다
탈착식	0.9862289428710938	오래가다
광탈	0.9859284162521362	오래가다
만듦새	0.9858188629150391	오래가다
무겁다	0.9856007695198059	오래가다
완전	0.9854444265365601	오래가다
세컨드	0.9852834343910217	오래가다
싼티	0.9851647615432739	오래가다
밧데리	0.9850380420684814	오래가다
교체형	0.9849540591239929	오래가다
개선	0.9849110841751099	오래가다
작다	0.9847187995910645	오래가다
착탈식	0.98468017578125	오래가다
정상인	0.997290849685669	뜨겁다
나아지	0.9957468509674072	뜨겁다
심각	0.9953980445861816	뜨겁다
편한	0.9953376650810242	뜨겁다
버리	0.9953315258026123	뜨겁다
지장	0.9952125549316406	뜨겁다
여전	0.9951534271240234	뜨겁다
대체	0.9951267838478088	뜨겁다
떨구	0.9951266050338745	뜨겁다
장난	0.9949755072593689	뜨겁다
걸리	0.9949600696563721	뜨겁다
깨지	0.9949262142181396	뜨겁다
적응	0.9948753118515015	뜨겁다
저만	0.9946492910385132	뜨겁다
거이	0.9946212768554688	뜨겁다
못쓰	0.9945623874664307	뜨겁다
감촉	0.9945090413093567	뜨겁다
쓰지	0.9944725036621094	뜨겁다
명불허전	0.9942641854286194	뜨겁다
불편함	0.9942424893379211	뜨겁다
빠릿빠릿	0.9941712021827698	뜨겁다
편이	0.994087815284729	뜨겁다
하얗	0.9940085411071777	뜨겁다
치명적	0.9939224720001221	뜨겁다
엄청나	0.9939057230949402	뜨겁다
이모	0.9937345385551453	뜨겁다
멀쩡	0.9937185049057007	뜨겁다
실용성	0.9937074184417725	뜨겁다
구라베젤	0.9937039613723755	뜨겁다
조금	0.9936746954917908	뜨겁다
노트5중	0.9783236384391785	비싸다
사려	0.9771486520767212	비싸다
어떤	0.9750500321388245	비싸다
가격	0.9715203046798706	비싸다
사고	0.969149649143219	비싸다
고민	0.9680536985397339	비싸다
지오	0.9651240110397339	비싸다
갤럭키	0.9622275233268738	비싸다
싸게	0.9615245461463928	비싸다
어떤가	0.9608299732208252	비싸다
지르	0.9603894352912903	비싸다
기다	0.9593459367752075	비싸다
요즘	0.9588737487792969	비싸다
기다리	0.956100583076477	비싸다
고민하다	0.9525269269943237	비싸다
나을	0.9518140554428101	비싸다
중고	0.9510797262191772	비싸다
저렴	0.9499282240867615	비싸다
사면	0.9472967386245728	비싸다
뭐가	0.9453585147857666	비싸다
친구	0.9424515962600708	비싸다
s7중	0.941868782043457	비싸다
갈아타	0.9377773404121399	비싸다
떨어지길	0.9372591376304626	비싸다
지5	0.9361627101898193	비싸다
지금	0.9358842372894287	비싸다
갤7엣지	0.9354578256607056	비싸다
결정	0.9337618947029114	비싸다
정책	0.9329250454902649	비싸다
ㄹㄱㄱㅂ	0.9329227805137634	비싸다
취향	0.9912518858909607	예쁘다
의외	0.988312840461731	예쁘다
나아	0.9879593849182129	예쁘다
핑크색	0.9877368211746216	예쁘다
권하	0.9861545562744141	예쁘다
무난하다	0.9859812259674072	예쁘다
개취	0.9859447479248047	예쁘다
같다	0.9859153628349304	예쁘다
매력적	0.9857027530670166	예쁘다
반응	0.9856383800506592	예쁘다
첫인상	0.9850863814353943	예쁘다
많은	0.9850564002990723	예쁘다
완전	0.9847952127456665	예쁘다
하내	0.9846854209899902	예쁘다
완성도	0.984548807144165	예쁘다
똑같	0.9842033386230469	예쁘다
안타깝다	0.9841030836105347	예쁘다
쓰기	0.9836496114730835	예쁘다
아쉬움	0.9834397435188293	예쁘다
극혐	0.983244001865387	예쁘다
ㅆㅅㅌㅊ	0.9832260012626648	예쁘다
사이즈	0.9832099676132202	예쁘다
같	0.9830383658409119	예쁘다
빠릿	0.9830199480056763	예쁘다
느낀점	0.9829419851303101	예쁘다
당연	0.9827615022659302	예쁘다
주관적	0.9825495481491089	예쁘다
유출	0.9824628829956055	예쁘다
평이	0.9824308156967163	예쁘다
보자	0.9821881055831909	예쁘다
뒷판	0.9971420168876648	신경쓰다
외관	0.9968892931938171	신경쓰다
안보	0.9964179992675781	신경쓰다
심한	0.9962282776832581	신경쓰다
신경	0.9960638284683228	신경쓰다
내구성	0.9957066774368286	신경쓰다
약간	0.9954401254653931	신경쓰다
먼지	0.9944684505462646	신경쓰다
qc	0.9937173128128052	신경쓰다
미세	0.9930812120437622	신경쓰다
하단부	0.9927334785461426	신경쓰다
거슬리다	0.9926820993423462	신경쓰다
마감	0.9924530982971191	신경쓰다
양호	0.9917432069778442	신경쓰다
스크래치	0.9912008047103882	신경쓰다
뽑기	0.9910985231399536	신경쓰다
기스	0.9904260635375977	신경쓰다
테두리	0.9901851415634155	신경쓰다
결합부	0.9901785254478455	신경쓰다
도색	0.9895369410514832	신경쓰다
생길	0.9894779920578003	신경쓰다
삐뚤	0.9871925115585327	신경쓰다
한쪽	0.9871151447296143	신경쓰다
네모	0.9866824746131897	신경쓰다
들림	0.9865649342536926	신경쓰다
밀착	0.9864280223846436	신경쓰다
좌측	0.9863002300262451	신경쓰다
흠집	0.9861575365066528	신경쓰다
거슬릴정도	0.9860459566116333	신경쓰다
신경안쓰	0.9859825968742371	신경쓰다
혁신	0.9928956627845764	새롭다
강조	0.9898279905319214	새롭다
혁신적	0.989387571811676	새롭다
분리형	0.9889147281646729	새롭다
매력적	0.9870842695236206	새롭다
ㅅㅌㅊ	0.9854545593261719	새롭다
훌륭	0.9852622151374817	새롭다
탈착형	0.9850367307662964	새롭다
행보	0.9849408268928528	새롭다
병신	0.9847182035446167	새롭다
부가기능	0.9846343994140625	새롭다
겔럭시	0.9844621419906616	새롭다
ㅆㅅㅌㅊ	0.9841921329498291	새롭다
신선	0.9838748574256897	새롭다
방진	0.9835324287414551	새롭다
최고급	0.9834886789321899	새롭다
하드웨어	0.9831893444061279	새롭다
느낀점	0.9828130602836609	새롭다
완성	0.9827504754066467	새롭다
무겁다	0.98223876953125	새롭다
특징	0.9815301895141602	새롭다
완성도	0.9815080165863037	새롭다
같	0.9814010262489319	새롭다
신박	0.9813189506530762	새롭다
번들이어폰	0.9810041189193726	새롭다
사세	0.980905294418335	새롭다
완전체	0.9807976484298706	새롭다
감탄	0.9806201457977295	새롭다
변화	0.9803701639175415	새롭다
무리수	0.9803614020347595	새롭다
지인	0.9963072538375854	늦다
주말	0.9944472908973694	늦다
무릎	0.9935870170593262	늦다
기다리다	0.9935115575790405	늦다
사기	0.9933772683143616	늦다
타려	0.9933220148086548	늦다
베스트샵	0.9932935237884521	늦다
돌아다니	0.9930084347724915	늦다
가야	0.9928443431854248	늦다
눈팅	0.9923904538154602	늦다
오랜만	0.9923727512359619	늦다
우리동네	0.9920493364334106	늦다
아버지	0.9920428991317749	늦다
구하	0.9919341802597046	늦다
가보	0.9917321801185608	늦다
르그번	0.9914228916168213	늦다
풀리	0.9914169907569885	늦다
ㅍㄹㅇ님꺼	0.9913164377212524	늦다
드뎌	0.9912015199661255	늦다
재고	0.9911922812461853	늦다
강변	0.9911072254180908	늦다
타이밍	0.9910883903503418	늦다
동생	0.9910769462585449	늦다
타실	0.9910157918930054	늦다
에이	0.9908086061477661	늦다
ㅅㄷㄹ가	0.9902373552322388	늦다
저녁	0.9901017546653748	늦다
울산	0.9899837970733643	늦다
오전	0.9899431467056274	늦다
아부지	0.9898889064788818	늦다
개인적	0.9693512916564941	이쁘다
진짜	0.9532665014266968	이쁘다
엄청	0.9523667097091675	이쁘다
별로	0.9510206580162048	이쁘다
기대	0.9484282732009888	이쁘다
역시	0.9469226598739624	이쁘다
디자인	0.9462554454803467	이쁘다
잘나	0.9403714537620544	이쁘다
실물	0.9375795722007751	이쁘다
솔직	0.9369617104530334	이쁘다
확실	0.9366052150726318	이쁘다
만지	0.9356282949447632	이쁘다
아쉽다	0.9327936172485352	이쁘다
뭔가	0.9313819408416748	이쁘다
방수	0.9297555685043335	이쁘다
사실	0.9208999872207642	이쁘다
망하다	0.9203588962554932	이쁘다
그립감	0.9190460443496704	이쁘다
만족	0.9178647398948669	이쁘다
계승	0.9176706075668335	이쁘다
비해	0.9165453910827637	이쁘다
전체적	0.9137691259384155	이쁘다
너무크	0.9133103489875793	이쁘다
나르	0.911072850227356	이쁘다
일체형	0.9107833504676819	이쁘다
마음	0.9090645909309387	이쁘다
좋다	0.9087969064712524	이쁘다
생각	0.908134937286377	이쁘다
왜곡	0.9070003628730774	이쁘다
비슷	0.9052454829216003	이쁘다
사실	0.9755518436431885	싫다
떨어지	0.9754279255867004	싫다
노트3	0.9753366708755493	싫다
잘빠지	0.9742890000343323	싫다
플래그쉽	0.9732937812805176	싫다
솔직	0.9728046655654907	싫다
제일	0.972287654876709	싫다
나르	0.9702874422073364	싫다
극혐	0.9697692394256592	싫다
제외	0.9675637483596802	싫다
지프로2	0.9675313234329224	싫다
쓰기	0.9670358896255493	싫다
전작	0.9667850732803345	싫다
다음	0.9666404724121094	싫다
마음	0.9665309190750122	싫다
똑같	0.9653221368789673	싫다
베가	0.9652472734451294	싫다
잘나	0.9651220440864563	싫다
애인	0.9650653004646301	싫다
압승	0.9643996953964233	싫다
문제때문	0.9642874002456665	싫다
완전	0.9641125798225403	싫다
특유	0.9640811681747437	싫다
너무크	0.9640260338783264	싫다
꿀리	0.9636282324790955	싫다
무난하다	0.9635581374168396	싫다
유저	0.9634819626808167	싫다
g5보	0.9632728695869446	싫다
안나	0.9630125761032104	싫다
낫다	0.9616936445236206	싫다
뭔가	0.9852181673049927	아쉽다
상당	0.9823644757270813	아쉽다
느끼	0.9800674319267273	아쉽다
그립감	0.9794303178787231	아쉽다
교체형	0.9772903323173523	아쉽다
장점	0.9771124124526978	아쉽다
전체적	0.9770341515541077	아쉽다
엄청	0.974998414516449	아쉽다
편하다	0.9733930826187134	아쉽다
만족	0.9723697304725647	아쉽다
확실	0.9719389081001282	아쉽다
가볍다	0.967171311378479	아쉽다
수준	0.9668008685112	아쉽다
매우	0.9657338857650757	아쉽다
탈착식	0.9656991958618164	아쉽다
역시	0.9655683040618896	아쉽다
만지	0.962977409362793	아쉽다
사실	0.962459146976471	아쉽다
불만	0.9624365568161011	아쉽다
굉장	0.9618362188339233	아쉽다
신기	0.9617846012115479	아쉽다
개인적	0.9609956741333008	아쉽다
단점	0.960654616355896	아쉽다
완전	0.9604557752609253	아쉽다
개선	0.9568936824798584	아쉽다
품질	0.9567190408706665	아쉽다
아주	0.9557619094848633	아쉽다
오래가다	0.9557609558105469	아쉽다
터치감	0.9555972814559937	아쉽다
차이	0.9548295736312866	아쉽다
수준	0.9923010468482971	가볍다
전체적	0.991112470626831	가볍다
불만	0.9899865388870239	가볍다
선명	0.9893632531166077	가볍다
실제	0.9892688989639282	가볍다
느껴지	0.9892555475234985	가볍다
개선	0.988366961479187	가볍다
매우	0.9878941178321838	가볍다
깔끔	0.9875949025154114	가볍다
한손	0.987186849117279	가볍다
편하다	0.9869587421417236	가볍다
개취	0.9868957996368408	가볍다
품질	0.9867836236953735	가볍다
베젤	0.9863523840904236	가볍다
굉장	0.9863327145576477	가볍다
터치감	0.9853258728981018	가볍다
사진찍	0.9846405386924744	가볍다
부드럽다	0.9839380979537964	가볍다
뭔가	0.9836593866348267	가볍다
수채화	0.9833554029464722	가볍다
노크	0.9830003976821899	가볍다
이건	0.9828245639801025	가볍다
색감	0.9824690818786621	가볍다
무게	0.9822137355804443	가볍다
최적화	0.9812415242195129	가볍다
구림	0.9811640977859497	가볍다
단점	0.9806424379348755	가볍다
효율성	0.9803762435913086	가볍다
실내	0.9802855253219604	가볍다
등등	0.9802001714706421	가볍다
ㅍㅇㅂ	0.9838603734970093	욕하다
ㅎㅇ	0.9830959439277649	욕하다
현아	0.9814683198928833	욕하다
ㄱㅂ	0.9810031056404114	욕하다
599	0.9805949926376343	욕하다
스크	0.9764783382415771	욕하다
ㅅㄷㄹ	0.9761008024215698	욕하다
ㅅㅋㅂㅇ	0.9756837487220764	욕하다
알아보	0.9748061895370483	욕하다
조건	0.9732613563537598	욕하다
정책	0.9730832576751709	욕하다
ㅅㅋㄱㅂ	0.9725899696350098	욕하다
ㅅㄴㅂ	0.9693481922149658	욕하다
ㅋㅌㅂㅇ	0.9691154956817627	욕하다
ㅂㅇ	0.9681587219238281	욕하다
번이	0.9671781659126282	욕하다
59	0.9662103056907654	욕하다
ㄹㄱㅂㅇ	0.9655988216400146	욕하다
ㅅㅋ	0.9653859734535217	욕하다
신도림	0.9636878967285156	욕하다
무부	0.96261066198349	욕하다
할원	0.9614827632904053	욕하다
ㅋㅌㄱㅂ	0.9611551761627197	욕하다
현완	0.958871066570282	욕하다
ㄹㄱ	0.9566713571548462	욕하다
부가	0.9565284252166748	욕하다
59요금제	0.9561377763748169	욕하다
동네	0.9555830955505371	욕하다
499요금제	0.955546498298645	욕하다
저렴	0.9553057551383972	욕하다
체크	0.9965314865112305	잘못하다
원인	0.9941725730895996	잘못하다
외관상	0.9939290285110474	잘못하다
회색	0.9936907887458801	잘못하다
하면	0.993034839630127	잘못하다
이만저만	0.9929165244102478	잘못하다
슥슥	0.9925728440284729	잘못하다
제조품	0.9924439191818237	잘못하다
당한	0.9922120571136475	잘못하다
교품받으	0.9921649694442749	잘못하다
논리	0.9920048713684082	잘못하다
처리	0.9919357895851135	잘못하다
죄송하다	0.9917378425598145	잘못하다
판정	0.9917243719100952	잘못하다
ok	0.9916899800300598	잘못하다
발견	0.9916194081306458	잘못하다
정상	0.9915410280227661	잘못하다
일정	0.9914093613624573	잘못하다
usim	0.9913947582244873	잘못하다
딸깍거	0.9913815259933472	잘못하다
있는거	0.9911487102508545	잘못하다
간혹	0.9909803867340088	잘못하다
하기	0.9909542798995972	잘못하다
끊기	0.9909132719039917	잘못하다
종특	0.9909098744392395	잘못하다
벗겨지	0.9908407330513	잘못하다
찝찝해	0.9908166527748108	잘못하다
무상수리	0.990678071975708	잘못하다
심해	0.9906306266784668	잘못하다
이상이	0.990577220916748	잘못하다
싫다	0.9560011029243469	망하다
솔직	0.9515145421028137	망하다
이번	0.9507328867912292	망하다
역시	0.9501626491546631	망하다
사실	0.9469214677810669	망하다
진짜	0.9467337727546692	망하다
나올	0.9373108148574829	망하다
개인적	0.9325046539306641	망하다
별로	0.9323751926422119	망하다
엘지	0.9322243332862854	망하다
기대	0.9312982559204102	망하다
잘나	0.930122435092926	망하다
잘빠지	0.928804874420166	망하다
실물	0.928074836730957	망하다
혁신	0.9265108704566956	망하다
이유	0.9256906509399414	망하다
다음	0.9246383905410767	망하다
너무크	0.9240039587020874	망하다
엄청	0.923740804195404	망하다
마음	0.9228583574295044	망하다
나르	0.921970546245575	망하다
이쁘다	0.9203588962554932	망하다
전작	0.9198499917984009	망하다
끌리다	0.9183035492897034	망하다
완전	0.9179990291595459	망하다
플래그쉽	0.9179033637046814	망하다
난	0.9176371097564697	망하다
계승	0.9170563817024231	망하다
떨어지	0.9162842631340027	망하다
쓰기	0.9150077104568481	망하다
똑같	0.9966756105422974	무난하다
낫다	0.9956004619598389	무난하다
나온거	0.9951255321502686	무난하다
결론	0.9944271445274353	무난하다
음	0.9943624138832092	무난하다
막상	0.9942464828491211	무난하다
애인	0.9940804243087769	무난하다
쓰기	0.9938965439796448	무난하다
첫인상	0.9938935041427612	무난하다
차이나	0.9935977458953857	무난하다
땡기	0.9934321045875549	무난하다
기울	0.9932929873466492	무난하다
떨어지	0.9932176470756531	무난하다
안나	0.9931550025939941	무난하다
로즈골드	0.9929368495941162	무난하다
그렇다	0.9929163455963135	무난하다
보자	0.9926085472106934	무난하다
나아	0.9925248622894287	무난하다
만족도	0.992519736289978	무난하다
지투	0.9924185276031494	무난하다
갈리	0.9922358989715576	무난하다
내놓	0.9922235012054443	무난하다
여러모	0.9920957088470459	무난하다
내구	0.9920674562454224	무난하다
적어보	0.9919678568840027	무난하다
소견	0.9919356107711792	무난하다
흥하	0.9919340014457703	무난하다
바뀌	0.9919236302375793	무난하다
갤세븐	0.9918529987335205	무난하다
지극	0.9918197393417358	무난하다
아무	0.9934496283531189	고장
그러	0.9894381165504456	고장
지장	0.984968364238739	고장
교품받	0.9837138652801514	고장
종일	0.9832568764686584	고장
적다	0.982712984085083	고장
그걸	0.9821758270263672	고장
있	0.981590211391449	고장
얘기	0.9811703562736511	고장
하니	0.9809563755989075	고장
있긴한데	0.980891227722168	고장
같은증상	0.9805612564086914	고장
종특	0.9802538752555847	고장
하면	0.9802501201629639	고장
불안	0.9801939725875854	고장
반나절	0.9799802899360657	고장
이걸	0.9797118306159973	고장
수신율	0.9797078371047974	고장
유상	0.9797044396400452	고장
수리비	0.9796024560928345	고장
웬만	0.979518473148346	고장
교품해	0.9793913960456848	고장
정상인	0.9792340993881226	고장
전에	0.9792014956474304	고장
완충	0.9791635274887085	고장
해보	0.9791448712348938	고장
잘쓰	0.9788002967834473	고장
실사용	0.9787212014198303	고장
큰일	0.9782453775405884	고장
먹통	0.9781519174575806	고장
많다	0.99851393699646	짜증
스트레스	0.9979513883590698	짜증
넘기	0.9978256225585938	짜증
전에	0.9976630210876465	짜증
종종	0.9974784851074219	짜증
제것	0.9974228143692017	짜증
벽돌	0.9973599910736084	짜증
먹통	0.9973112940788269	짜증
분도	0.9972741603851318	짜증
기능상	0.997183084487915	짜증
알고	0.9971176385879517	짜증
하기	0.9970927238464355	짜증
거치	0.9970272779464722	짜증
당황	0.9970059394836426	짜증
쓸	0.9969030618667603	짜증
차후	0.9968608617782593	짜증
무시	0.9968405961990356	짜증
일어	0.9968148469924927	짜증
수리비	0.9967447519302368	짜증
이참	0.9967052340507507	짜증
아닌거	0.996658444404602	짜증
쓰	0.9966521263122559	짜증
난감	0.9966169595718384	짜증
멘붕	0.9965701103210449	짜증
안가	0.9965498447418213	짜증
실수	0.9965246915817261	짜증
조금씩	0.9965141415596008	짜증
사유	0.9964713454246521	짜증
용인	0.9964355230331421	짜증
고치	0.9964162111282349	짜증
